title,link,published,category
В Калужской области впервые покажут выставку работ владимирского художника Петра Зиновьева,https://tass.ru/kultura/16693131,"Mon, 26 Dec 2022 21:21:50 +0300",Культура
"Медведев в ""футуристических гипотезах"" предсказал распад ЕС и гражданскую войну в США",https://tass.ru/politika/16693141,"Mon, 26 Dec 2022 21:20:11 +0300",Политика
"В Петербурге уровень безработицы за год снизился в 1,5 раза",https://tass.ru/ekonomika/16693119,"Mon, 26 Dec 2022 21:19:56 +0300",Общество
"Спектакль ""Маленький принц"" покажут в новогодние праздники в Музее космонавтики в Москве",https://tass.ru/kultura/16692997,"Mon, 26 Dec 2022 21:19:43 +0300",Москва
"Кабмин выделил Росжелдору 16,5 млрд рублей для субсидирования перевозок",https://tass.ru/ekonomika/16693135,"Mon, 26 Dec 2022 21:18:54 +0300",Экономика
В Чувашии летом 2023 года создадут опытный образец хмелеуборочно-сушильного комплекса,https://tass.ru/ekonomika/16693079,"Mon, 26 Dec 2022 21:17:53 +0300",Экономика
AFP: в ЮАР число погибших при взрыве бензовоза выросло до 18,https://tass.ru/proisshestviya/16693105,"Mon, 26 Dec 2022 21:16:08 +0300",Происшествия
"В КЧР открылся второй в регионе детский технопарк ""Кванториум""",https://tass.ru/nacionalnye-proekty/16693077,"Mon, 26 Dec 2022 21:11:47 +0300",Северный Кавказ
Кабмин в 2023 году направит почти 900 млн рублей на разработку широкофюзеляжного самолета,https://tass.ru/ekonomika/16693083,"Mon, 26 Dec 2022 21:11:42 +0300",Экономика
Русский дом в Белграде провел за 2022 год свыше 300 мероприятий,https://tass.ru/obschestvo/16693057,"Mon, 26 Dec 2022 21:10:23 +0300",Общество
Под Мелитополем завершили строительство дороги в обход поврежденного диверсантами моста,https://tass.ru/ekonomika/16693067,"Mon, 26 Dec 2022 21:09:42 +0300",Общество
Объем господдержки на развитие рыбохозяйства Ростовской области вырастет на 20%,https://tass.ru/ekonomika/16692925,"Mon, 26 Dec 2022 21:07:15 +0300",Экономика
В Петербурге загрузка гостиниц увеличилась до 60% за счет восстановления турпотока,https://tass.ru/ekonomika/16692975,"Mon, 26 Dec 2022 21:04:58 +0300",Экономика
Одинцово стало лидером рейтинга округов Подмосковья по итогам 2022 года,https://tass.ru/obschestvo/16693039,"Mon, 26 Dec 2022 21:02:36 +0300",Общество
СМИ: сирийские войска уничтожили шесть боевиков из протурецких сил в Алеппо,https://tass.ru/mezhdunarodnaya-panorama/16693031,"Mon, 26 Dec 2022 20:58:55 +0300",Мир
ТМК приобрела контрольный пакет акций ЧЗМК,https://tass.ru/ekonomika/16693037,"Mon, 26 Dec 2022 20:57:23 +0300",Экономика
СМИ: убийцу трех курдов в Париже поместили под арест,https://tass.ru/proisshestviya/16693005,"Mon, 26 Dec 2022 20:56:28 +0300",Происшествия
"Эксперт заявил, что ""поедающая мозг"" амеба не передается от человека к человеку",https://tass.ru/obschestvo/16692941,"Mon, 26 Dec 2022 20:53:54 +0300",Общество
Попытка удара по Энгельсу и ликвидация диверсантов на Брянщине. События вокруг Украины,https://tass.ru/politika/16692947,"Mon, 26 Dec 2022 20:52:36 +0300",Мир
Посол РФ отметил приоритетность сотрудничества с Таджикистаном в сфере образования,https://tass.ru/obschestvo/16692991,"Mon, 26 Dec 2022 20:48:56 +0300",Общество
В Ингушетии в 2023 году появится первое колесо обозрения,https://tass.ru/obschestvo/16692905,"Mon, 26 Dec 2022 20:45:47 +0300",Общество
"Олимпийские чемпионы представили на ледовом катке в Астраханском кремле сказку ""Морозко""",https://tass.ru/sport/16692959,"Mon, 26 Dec 2022 20:44:07 +0300",Спорт
В Ялте объяснили необходимость введения угрозы техногенной ЧС в акватории порта,https://tass.ru/obschestvo/16692855,"Mon, 26 Dec 2022 20:43:24 +0300",Общество
В Тривандруме прошел 15-й Фестиваль русского языка и литературы,https://tass.ru/obschestvo/16692927,"Mon, 26 Dec 2022 20:38:56 +0300",Общество
Патриарх Кирилл наградил Кончаловского орденом Андрея Иконописца I степени,https://tass.ru/obschestvo/16692935,"Mon, 26 Dec 2022 20:37:04 +0300",Общество
"Турция намерена стать центром энергетики Средиземноморья, Каспия и Ближнего Востока",https://tass.ru/ekonomika/16692919,"Mon, 26 Dec 2022 20:32:22 +0300",Экономика
Закупки зерна в госфонд РФ будут продолжаться до 30 декабря,https://tass.ru/ekonomika/16692913,"Mon, 26 Dec 2022 20:31:33 +0300",Экономика
Прощание с актрисой Алей Никулиной пройдет 28 декабря,https://tass.ru/obschestvo/16692907,"Mon, 26 Dec 2022 20:31:15 +0300",Общество
На Курской АЭС-2 смонтировали купольную часть наружной защитной оболочки энергоблока №1,https://tass.ru/ekonomika/16692835,"Mon, 26 Dec 2022 20:30:36 +0300",Экономика
"Суд в Москве продлил арест администратору Telegram-канала ""Адские бабки"" Баязитовой",https://tass.ru/proisshestviya/16692891,"Mon, 26 Dec 2022 20:29:47 +0300",Происшествия
В Петербурге запретят устанавливать вышки сотовой связи вблизи школ и детских садов,https://tass.ru/obschestvo/16692819,"Mon, 26 Dec 2022 20:27:32 +0300",Общество
Паспорт гражданина РФ жителям новых территорий не будет выдаваться при отказе от присяги,https://tass.ru/obschestvo/16692873,"Mon, 26 Dec 2022 20:25:56 +0300",Общество
"""Без России чемпионами мира не становятся"". Чернышенко и Матыцин подвели итоги года",https://tass.ru/sport/16692837,"Mon, 26 Dec 2022 20:24:25 +0300",Спорт
В Псковской области безработица за год снизилась на 30%,https://tass.ru/obschestvo/16692829,"Mon, 26 Dec 2022 20:24:12 +0300",Общество
Главную пешеходную улицу Твери благоустроят летом 2023 года,https://tass.ru/obschestvo/16692817,"Mon, 26 Dec 2022 20:22:06 +0300",Общество
Срок оформления паспорта РФ для жителей новых регионов не должен превышать 10 дней,https://tass.ru/obschestvo/16692861,"Mon, 26 Dec 2022 20:21:43 +0300",Общество
"Астраханский ""Экоприют"" для собак, где выявлены нарушения, благоустроят до конца года",https://tass.ru/obschestvo/16692797,"Mon, 26 Dec 2022 20:20:28 +0300",Общество
Эрдоган сообщил об обнаружении в Черном море нового месторождения газа,https://tass.ru/ekonomika/16692867,"Mon, 26 Dec 2022 20:19:45 +0300",Экономика
СМИ: в Харькове произошли взрывы,https://tass.ru/mezhdunarodnaya-panorama/16692849,"Mon, 26 Dec 2022 20:18:35 +0300",Мир
В Сочи оползень повредил водопровод,https://tass.ru/proisshestviya/16692807,"Mon, 26 Dec 2022 20:17:56 +0300",Происшествия
"Эрдоган заявил, что Турция закроет 30-километровую брешь на границе с Сирией",https://tass.ru/mezhdunarodnaya-panorama/16692845,"Mon, 26 Dec 2022 20:14:52 +0300",Мир
Узбекистан и Россия продолжат взаимодействовать на площадках международных институтов,https://tass.ru/mezhdunarodnaya-panorama/16692823,"Mon, 26 Dec 2022 20:14:25 +0300",Мир
СМИ: аэропорт столицы Бразилии усиливает меры безопасности после неудавшегося теракта,https://tass.ru/obschestvo/16692799,"Mon, 26 Dec 2022 20:09:05 +0300",Общество
В ДТП с грузовиком в Самарской области погибли два человека,https://tass.ru/proisshestviya/16692745,"Mon, 26 Dec 2022 20:04:44 +0300",Происшествия
"ГТЛК поставила в Пермь все автобусы, запланированные по нацпроекту на 2023 год",https://tass.ru/nacionalnye-proekty/16692761,"Mon, 26 Dec 2022 20:02:15 +0300",Транспорт
Жителям Калуги рекомендовали воздержаться от запусков фейерверков в новогодние праздники,https://tass.ru/obschestvo/16692743,"Mon, 26 Dec 2022 19:59:32 +0300",Общество
NBC: число жертв снежной бури в США возросло до 55,https://tass.ru/proisshestviya/16692775,"Mon, 26 Dec 2022 19:58:12 +0300",Происшествия
Гунина лидирует после первого дня женского турнира на чемпионате мира по быстрым шахматам,https://tass.ru/sport/16692749,"Mon, 26 Dec 2022 19:51:04 +0300",Спорт
В Канаде четыре дня не могут восстановить энергосети после сильного снегопада,https://tass.ru/obschestvo/16692723,"Mon, 26 Dec 2022 19:49:52 +0300",Общество
Суд арестовал замначальника управления по цифровизации Росавиации по делу о взятке,https://tass.ru/proisshestviya/16692729,"Mon, 26 Dec 2022 19:47:55 +0300",Происшествия
Под Калининградом столкнулись легковой автомобиль и рейсовый автобус,https://tass.ru/proisshestviya/16692687,"Mon, 26 Dec 2022 19:44:20 +0300",Происшествия
В Карелии начал работать первый на Северо-Западе России вытрезвитель,https://tass.ru/obschestvo/16692647,"Mon, 26 Dec 2022 19:41:39 +0300",Общество
МИД Грузии опроверг нарушение протокола в отношении президента на мероприятии ведомства,https://tass.ru/mezhdunarodnaya-panorama/16692691,"Mon, 26 Dec 2022 19:40:40 +0300",Мир
Во владимирских ссузах откроют первые в стране лаборатории тестирования российского ПО,https://tass.ru/obschestvo/16692627,"Mon, 26 Dec 2022 19:39:17 +0300",Общество
Российский рынок акций закрылся ростом индексов,https://tass.ru/ekonomika/16692697,"Mon, 26 Dec 2022 19:39:05 +0300",Экономика
Источник: посла Франции в Анкаре вызвали в МИД Турции из-за заявлений в поддержку РПК,https://tass.ru/mezhdunarodnaya-panorama/16692677,"Mon, 26 Dec 2022 19:36:25 +0300",Мир
Белый дом заявил об обеспокоенности активностью Китая в районе Тайваньского пролива,https://tass.ru/mezhdunarodnaya-panorama/16692663,"Mon, 26 Dec 2022 19:35:26 +0300",Мир
"Болгарский журналист Грозев не знает, почему его разыскивает МВД РФ",https://tass.ru/obschestvo/16692651,"Mon, 26 Dec 2022 19:32:41 +0300",Общество
Жителя Чебоксар приговорили к 10 годам колонии за ДТП с тремя погибшими,https://tass.ru/proisshestviya/16692643,"Mon, 26 Dec 2022 19:31:34 +0300",Происшествия
СМИ: мировые рынки опасаются снижения добычи нефти со стороны России,https://tass.ru/ekonomika/16692635,"Mon, 26 Dec 2022 19:28:01 +0300",Экономика
На выставке в Ботаническом саду Твери представили более 1 тыс. орхидей и бромелий,https://tass.ru/obschestvo/16692497,"Mon, 26 Dec 2022 19:27:35 +0300",Общество
Сельхозпредприятия Севастополя получат более 500 млн рублей господдержки в 2023 году,https://tass.ru/ekonomika/16692489,"Mon, 26 Dec 2022 19:24:36 +0300",Экономика
"""Предпринимательские точки кипения"" провели в 2022 году 3 тыс. мероприятий со студентами",https://tass.ru/obschestvo/16692605,"Mon, 26 Dec 2022 19:22:16 +0300",Общество
В Петербурге продлили антиковидные ограничения,https://tass.ru/obschestvo/16692579,"Mon, 26 Dec 2022 19:22:08 +0300",Общество
СМИ: в ФРГ цены на бензин и дизель выросли за год до рекордных показателей,https://tass.ru/ekonomika/16692613,"Mon, 26 Dec 2022 19:20:58 +0300",Экономика
"В Волгоградской области ""Водоканал"" нанес вред недрам на 10 млн рублей",https://tass.ru/proisshestviya/16692385,"Mon, 26 Dec 2022 19:19:42 +0300",Происшествия
"""Дочка"" АФК ""Система"" вышла из состава учредителей ""СБ Благосостяние""",https://tass.ru/ekonomika/16692593,"Mon, 26 Dec 2022 19:18:40 +0300",Экономика
В Севастополе рекомендовали отказаться от использования пиротехники в новогодние праздники,https://tass.ru/obschestvo/16692561,"Mon, 26 Dec 2022 19:17:55 +0300",Общество
"Зампред правительства талибов заявил, что не возражает против образования для девушек",https://tass.ru/obschestvo/16692571,"Mon, 26 Dec 2022 19:16:06 +0300",Мир
Жителям Липецкой области разрешили запускать новогодние фейерверки,https://tass.ru/obschestvo/16692559,"Mon, 26 Dec 2022 19:15:36 +0300",Общество
"В Грузии прекратили голодовку все депутаты, объявившие протест в поддержку Саакашвили",https://tass.ru/obschestvo/16692491,"Mon, 26 Dec 2022 19:15:27 +0300",Общество
Титов: стартап-студии дают стартаперам уникальные знания для выживаемости на рынке РФ,https://tass.ru/ekonomika/16692535,"Mon, 26 Dec 2022 19:13:04 +0300",Экономика
Рогозина успешно прооперировали после ранения,https://tass.ru/obschestvo/16692589,"Mon, 26 Dec 2022 19:13:03 +0300",Общество
Объем вылова горбуши для Архангельской области увеличили более чем в 20 раз,https://tass.ru/ekonomika/16692387,"Mon, 26 Dec 2022 19:10:37 +0300",Общество
Иностранные лицензии на недра переоформили на юрлица из России,https://lenta.ru/news/2022/12/27/nedrrrra/,"Tue, 27 Dec 2022 21:45:11 +0300",Экономика
Франция передаст Польше два спутника наблюдения,https://lenta.ru/news/2022/12/27/sputnik/,"Tue, 27 Dec 2022 21:44:00 +0300",Мир
Угрожавшую выкинуть дочь с балкона ради мужа россиянку осудили,https://lenta.ru/news/2022/12/27/osudili/,"Tue, 27 Dec 2022 21:41:00 +0300",Силовые структуры
Японского офицера заподозрили в передаче разведданных США,https://lenta.ru/news/2022/12/27/japan_officer/,"Tue, 27 Dec 2022 21:32:00 +0300",Мир
Женщина не поверила признавшим ее ребенка мертвым врачам и родила сына,https://lenta.ru/news/2022/12/27/bornalive/,"Tue, 27 Dec 2022 21:30:00 +0300",Из жизни
В правительстве сделали прогноз для российской экономики на 2023 год,https://lenta.ru/news/2022/12/27/prognoz/,"Tue, 27 Dec 2022 21:27:00 +0300",Экономика
В России выросла цена на игристое вино,https://lenta.ru/news/2022/12/27/igristoe/,"Tue, 27 Dec 2022 21:19:00 +0300",Экономика
В Киеве оценили сроки экстренных отключений электричества,https://lenta.ru/news/2022/12/27/panteleev/,"Tue, 27 Dec 2022 21:16:00 +0300",Бывший СССР
Главный тренер ПСЖ оценил поведение Месси и Мбаппе в финале ЧМ-2022,https://lenta.ru/news/2022/12/27/galatie/,"Tue, 27 Dec 2022 21:06:00 +0300",Спорт
Диетолог назвала способы избежать вздутия живота во время праздников,https://lenta.ru/news/2022/12/27/nobloating/,"Tue, 27 Dec 2022 21:04:00 +0300",Забота о себе
Лавров пообщался с главой МИД Сирии по телефону,https://lenta.ru/news/2022/12/27/lavrovssaaddik/,"Tue, 27 Dec 2022 21:04:00 +0300",Мир
Названа стоимость роскошного особняка Газманова в Подмосковье,https://lenta.ru/news/2022/12/27/gazmanov/,"Tue, 27 Dec 2022 21:03:00 +0300",Среда обитания
Установлен последний период существования моста между Америкой и Азией,https://lenta.ru/news/2022/12/27/bridge/,"Tue, 27 Dec 2022 21:00:00 +0300",Технологии
В московской квартире отец обнаружил тело 23-летней дочери,https://lenta.ru/news/2022/12/27/nassm/,"Tue, 27 Dec 2022 21:00:00 +0300",Силовые структуры
Автоконцерны решили отказаться от покупки запчастей в Китае,https://lenta.ru/news/2022/12/27/zap/,"Tue, 27 Dec 2022 20:55:22 +0300",Экономика
Девушка провезла через границу два килограмма золота в нижнем белье,https://lenta.ru/news/2022/12/27/gold/,"Tue, 27 Dec 2022 20:54:46 +0300",Из жизни
Цены на газ в Европе обвалились,https://lenta.ru/news/2022/12/27/gasz/,"Tue, 27 Dec 2022 20:41:00 +0300",Экономика
Украина увидела пренебрежение со стороны одной европейской державы,https://lenta.ru/news/2022/12/27/prenebreg/,"Tue, 27 Dec 2022 20:41:00 +0300",Бывший СССР
Бывшая стюардесса рекомендовала путешественникам оставлять обувь в сейфе отеля,https://lenta.ru/news/2022/12/27/seif/,"Tue, 27 Dec 2022 20:39:00 +0300",Путешествия
Росгвардия обнаружила тайники с оружием и минами ВСУ в ЛНР,https://lenta.ru/news/2022/12/27/rosgvvsu/,"Tue, 27 Dec 2022 20:39:00 +0300",Силовые структуры
Бодибилдершу раскритиковали в спортзале за чересчур откровенный наряд,https://lenta.ru/news/2022/12/27/bikini-bodybuilder/,"Tue, 27 Dec 2022 20:34:00 +0300",Ценности
Стремительное снижение цен на газ в Европе объяснили,https://lenta.ru/news/2022/12/27/gaz_cena/,"Tue, 27 Dec 2022 20:31:00 +0300",Экономика
Замначальника Красноярской железной дороги получил взятку автомобилем,https://lenta.ru/news/2022/12/27/avtovziatka/,"Tue, 27 Dec 2022 20:27:00 +0300",Силовые структуры
Россиянина осудили за заражение детей сожительницы туберкулезом,https://lenta.ru/news/2022/12/27/tuberkul/,"Tue, 27 Dec 2022 20:26:25 +0300",Силовые структуры
Резцова одной фразой описала конфликт Большунова и Устюгова,https://lenta.ru/news/2022/12/27/rezsova/,"Tue, 27 Dec 2022 20:23:00 +0300",Спорт
Два российских музыканта попали в топ главных рэперов года,https://lenta.ru/news/2022/12/27/genius/,"Tue, 27 Dec 2022 20:20:00 +0300",Культура
В Испании конфисковали более четырех тонн гашиша на судне из Великобритании,https://lenta.ru/news/2022/12/27/hashinspain/,"Tue, 27 Dec 2022 20:16:00 +0300",Мир
Популярный комик с ТНТ рассказал про худший Новый год в жизни,https://lenta.ru/news/2022/12/27/bebur/,"Tue, 27 Dec 2022 20:15:00 +0300",Интернет и СМИ
Российский подросток случайно застрелил сверстника дома,https://lenta.ru/news/2022/12/27/sluch/,"Tue, 27 Dec 2022 20:15:00 +0300",Силовые структуры
В российских вузах появятся военные учебные центры,https://lenta.ru/news/2022/12/27/vuza/,"Tue, 27 Dec 2022 20:13:00 +0300",Россия
Сотрудника Росавиации уличили в получении 102 взяток от авиадиспетчеров,https://lenta.ru/news/2022/12/27/vzyatkii/,"Tue, 27 Dec 2022 20:12:00 +0300",Силовые структуры
Минимальную стоимость игристого вина в России поднимут на 41 процент,https://lenta.ru/news/2022/12/27/decadence/,"Tue, 27 Dec 2022 20:12:00 +0300",Экономика
Россиянка убила ударившего ее кошку соседа и получила пять лет колонии,https://lenta.ru/news/2022/12/27/ubi/,"Tue, 27 Dec 2022 20:10:00 +0300",Силовые структуры
Ким Кардашьян высмеяли в сети за нелепый фотошоп на снимке в бикини,https://lenta.ru/news/2022/12/27/kim_photoshop/,"Tue, 27 Dec 2022 20:09:24 +0300",Ценности
Аренда квартир у моря оказалась дешевле съемного жилья в Подмосковье,https://lenta.ru/news/2022/12/27/posutochnaya_mskimore/,"Tue, 27 Dec 2022 20:08:00 +0300",Среда обитания
Турист разбился насмерть на параплане из-за проблем с ремнем безопасности,https://lenta.ru/news/2022/12/27/india/,"Tue, 27 Dec 2022 20:06:00 +0300",Путешествия
Доказано преимущество женщин в когнитивной эмпатии,https://lenta.ru/news/2022/12/27/empatia/,"Tue, 27 Dec 2022 20:02:00 +0300",Технологии
В российском регионе добровольцу СВО отказали в снятии судимости,https://lenta.ru/news/2022/12/27/dobr/,"Tue, 27 Dec 2022 20:01:00 +0300",Силовые структуры
Брат Билли Айлиш прокомментировал ее роман с фронтменом The Neighbourhood,https://lenta.ru/news/2022/12/27/fin/,"Tue, 27 Dec 2022 19:55:00 +0300",Культура
Похитившую россиянина и вымогавшую деньги за его освобождение банду задержали,https://lenta.ru/news/2022/12/27/osvob/,"Tue, 27 Dec 2022 19:48:08 +0300",Силовые структуры
МИД Болгарии вызвал российского посла,https://lenta.ru/news/2022/12/27/bulgarianscandal/,"Tue, 27 Dec 2022 19:47:00 +0300",Мир
В России предложили ввести кредиты для малоимущих,https://lenta.ru/news/2022/12/27/creditpain/,"Tue, 27 Dec 2022 19:45:00 +0300",Экономика
Открытие сезона на «Розе Хутор» перенесли из-за теплой погоды,https://lenta.ru/news/2022/12/27/rosa/,"Tue, 27 Dec 2022 19:44:00 +0300",Путешествия
В Италии отчитались перед Зеленским о передаче ЗРК Patriot,https://lenta.ru/news/2022/12/27/zel_meloni_priem/,"Tue, 27 Dec 2022 19:41:00 +0300",Бывший СССР
Один из пострадавших при обрушении стены балкона в Краснодаре скончался,https://lenta.ru/news/2022/12/27/skonchalsya/,"Tue, 27 Dec 2022 19:39:00 +0300",Россия
Девушка пришла за модным маникюром и осталась с логотипом автобренда на ногтях,https://lenta.ru/news/2022/12/27/nail_fail/,"Tue, 27 Dec 2022 19:37:00 +0300",Ценности
Роспотребнадзор назвал безопасные составляющие детского сладкого подарка,https://lenta.ru/news/2022/12/27/sladkiy/,"Tue, 27 Dec 2022 19:36:00 +0300",Забота о себе
«Дождь» из игуан прошел в американском штате,https://lenta.ru/news/2022/12/27/iguanas/,"Tue, 27 Dec 2022 19:34:00 +0300",Из жизни
Двух российских подростков задержали по подозрению в убийстве бездомного,https://lenta.ru/news/2022/12/27/ub/,"Tue, 27 Dec 2022 19:34:00 +0300",Силовые структуры
Названа самая популярная страна у российских туристов в 2022 году,https://lenta.ru/news/2022/12/27/strany/,"Tue, 27 Dec 2022 19:33:00 +0300",Путешествия
Олимпийский чемпион назвал виновного в столкновении Большунова и Устюгова,https://lenta.ru/news/2022/12/27/krykov/,"Tue, 27 Dec 2022 19:31:00 +0300",Спорт
Бывший сенатор Арашуков и его отец получили пожизненные сроки за убийства,https://lenta.ru/news/2022/12/27/spr/,"Tue, 27 Dec 2022 19:28:00 +0300",Силовые структуры
Правоохранители обнаружили 666 килограммов марихуаны в коровнике под Херсоном,https://lenta.ru/news/2022/12/27/korovnikmar/,"Tue, 27 Dec 2022 19:24:00 +0300",Силовые структуры
Жители аварийного здания в России предложили снять в их доме фильм ужасов,https://lenta.ru/news/2022/12/27/horror/,"Tue, 27 Dec 2022 19:24:00 +0300",Среда обитания
Россиянина осудили на восемь лет за убийство пожилой матери молотком-киркой,https://lenta.ru/news/2022/12/27/mamakirka/,"Tue, 27 Dec 2022 19:18:00 +0300",Силовые структуры
Путин подписал указ об ответных мерах на введение потолка цен,https://lenta.ru/news/2022/12/27/vovremya/,"Tue, 27 Dec 2022 19:15:00 +0300",Экономика
На Украине разрешат выезжать военнообязанным,https://lenta.ru/news/2022/12/27/viehat/,"Tue, 27 Dec 2022 19:15:00 +0300",Бывший СССР
На Украине сообщили об обмене телами погибших с Россией,https://lenta.ru/news/2022/12/27/obmen_ukr/,"Tue, 27 Dec 2022 19:13:00 +0300",Бывший СССР
Блогерша раскрыла быстрый способ уменьшить широкие в талии джинсы без шитья,https://lenta.ru/news/2022/12/27/jeans/,"Tue, 27 Dec 2022 19:11:00 +0300",Ценности
Названы самые красивые горнолыжные курорты России,https://lenta.ru/news/2022/12/27/gory/,"Tue, 27 Dec 2022 19:10:00 +0300",Путешествия
Звезда ТНТ рассказал про главный вывод после участия в популярном шоу,https://lenta.ru/news/2022/12/27/yarushin/,"Tue, 27 Dec 2022 19:09:00 +0300",Интернет и СМИ
Пытавшихся поджечь военкомат пенсионерок задержали в Подольске,https://lenta.ru/news/2022/12/27/voenk/,"Tue, 27 Dec 2022 19:08:00 +0300",Силовые структуры
Экс-депутата Галямину уволили из РАНХиГС из-за статуса иноагента,https://lenta.ru/news/2022/12/27/deputatt/,"Tue, 27 Dec 2022 19:07:00 +0300",Россия
На Камчатку прибыли модернизированные истребители МиГ-31БМ,https://lenta.ru/news/2022/12/27/mig31bm/,"Tue, 27 Dec 2022 19:04:00 +0300",Технологии
В США указали на нарушение Зеленским ключевого требования ЕС,https://lenta.ru/news/2022/12/27/ignor_trebovaniy/,"Tue, 27 Dec 2022 19:02:00 +0300",Бывший СССР
Помощник Путина назвал резкое ослабление рубля необъективным,https://lenta.ru/news/2022/12/27/oreshkindom/,"Tue, 27 Dec 2022 18:59:00 +0300",Экономика
Посол России в Сербии прокомментировал ситуацию вокруг Косово,https://lenta.ru/news/2022/12/27/russianambassadoronkosovo/,"Tue, 27 Dec 2022 18:58:00 +0300",Мир
Алексей Учитель призвал поддерживать авторское кино в России,https://lenta.ru/news/2022/12/27/uchitlel_kino/,"Tue, 27 Dec 2022 18:52:15 +0300",Культура
Звезда «Семейки Аддамс» оценила работу Дженны Ортеги в сериале «Уэнсдэй»,https://lenta.ru/news/2022/12/27/ricci/,"Tue, 27 Dec 2022 18:51:00 +0300",Культура
В служебной квартире в Подмосковье нашли тела двоих росгвардейцев,https://lenta.ru/news/2022/12/27/sluzhen/,"Tue, 27 Dec 2022 18:44:00 +0300",Силовые структуры
ЦБ оценил вероятность возврата заблокированных активов российских банков,https://lenta.ru/news/2022/12/27/nizkie/,"Tue, 27 Dec 2022 18:44:00 +0300",Экономика
Названы самые продаваемые кроссовки в 2022 году,https://lenta.ru/news/2022/12/27/top-selling/,"Tue, 27 Dec 2022 18:42:00 +0300",Ценности
В поддержку нового сингла «тима ищет свет» вышел бот для желающих исповедоваться,https://lenta.ru/news/2022/12/27/tima_ishet_svet/,"Tue, 27 Dec 2022 18:40:00 +0300",Культура
Росавиация запросила у Сирии гарантии безопасности полетов над страной,https://lenta.ru/news/2022/12/27/rosavia/,"Tue, 27 Dec 2022 18:40:00 +0300",Путешествия
Германия назвала невозможными нормальные отношения с нынешней Россией,https://lenta.ru/news/2022/12/27/nenorm/,"Tue, 27 Dec 2022 18:38:00 +0300",Мир
В Европарламенте поставили Грузии ультиматум,https://lenta.ru/news/2022/12/27/uslovije/,"Tue, 27 Dec 2022 18:37:00 +0300",Бывший СССР
Тренер сборной России объяснил столкновение Большунова и Устюгова,https://lenta.ru/news/2022/12/27/borodavko/,"Tue, 27 Dec 2022 18:34:00 +0300",Спорт
Популярные боксеры поругались из-за отношения к ментальному здоровью,https://lenta.ru/news/2022/12/27/boxers/,"Tue, 27 Dec 2022 18:33:00 +0300",Забота о себе
Россияне стали чаще нуждаться в одной услуге по ремонту,https://lenta.ru/news/2022/12/27/remont/,"Tue, 27 Dec 2022 18:27:00 +0300",Среда обитания
Засыпающего на ходу из-за болезни россиянина призвали и сделали сапером,https://lenta.ru/news/2022/12/27/bolezn_mobi/,"Tue, 27 Dec 2022 18:20:00 +0300",Россия
Российский маршрутчик получил девять лет колонии за убийство коллеги,https://lenta.ru/news/2022/12/27/mim/,"Tue, 27 Dec 2022 18:17:00 +0300",Силовые структуры
Косметолог перечислила способы реанимировать обветренные губы,https://lenta.ru/news/2022/12/27/guby_beregite/,"Tue, 27 Dec 2022 18:17:00 +0300",Забота о себе
Рогов допустил провокации со стороны ВСУ на Новый год,https://lenta.ru/news/2022/12/27/kyiv_provokazii/,"Tue, 27 Dec 2022 18:17:00 +0300",Россия
Декабрь поставил рекорд по осадкам за всю историю наблюдений в Москве,https://lenta.ru/news/2022/12/27/pogoda/,"Tue, 27 Dec 2022 18:17:00 +0300",Россия
Курс евро превысил 76 рублей,https://lenta.ru/news/2022/12/27/polet/,"Tue, 27 Dec 2022 18:14:00 +0300",Экономика
Воры сделали подкоп под банк и похитили золото на миллионы рублей,https://lenta.ru/news/2022/12/27/zolotoy_podkop/,"Tue, 27 Dec 2022 18:13:00 +0300",Из жизни
На Первом канале покажут подкаст с Гузеевой про секс,https://lenta.ru/news/2022/12/27/perviy_podcast/,"Tue, 27 Dec 2022 18:10:00 +0300",Интернет и СМИ
Основатель американской ЧВК «Моцарт» раскритиковал власти Украины,https://lenta.ru/news/2022/12/27/chvk/,"Tue, 27 Dec 2022 18:09:00 +0300",Мир
Победившая облысение женщина назвала способы избежать выпадения волос,https://lenta.ru/news/2022/12/27/avoid-shedding/,"Tue, 27 Dec 2022 18:08:00 +0300",Ценности
Samsung уступила Apple на важном рынке,https://lenta.ru/news/2022/12/27/samsung/,"Tue, 27 Dec 2022 18:05:00 +0300",Технологии
Богачи столкнулись с нехваткой премиальных отелей в России,https://lenta.ru/news/2022/12/27/hotels_russia/,"Tue, 27 Dec 2022 18:03:00 +0300",Путешествия
Женщина научилась зарабатывать на страхе молодежи перед звонками по телефону,https://lenta.ru/news/2022/12/27/zoomersphone/,"Tue, 27 Dec 2022 18:00:00 +0300",Забота о себе
Суд изъял у пожизненно осужденных Арашуковых Bentley и «Чайку» 1976 года выпуска,https://lenta.ru/news/2022/12/27/chayka_1976/,"Tue, 27 Dec 2022 17:52:04 +0300",Силовые структуры
Федерация лыжных гонок вынесла вердикт по столкновению Большунова и Устюгова,https://lenta.ru/news/2022/12/27/flgr/,"Tue, 27 Dec 2022 17:46:00 +0300",Спорт
Стали известны сроки поставок электромобилей «Москвич» в автосалоны,https://lenta.ru/news/2022/12/27/elmosk/,"Tue, 27 Dec 2022 17:45:18 +0300",Экономика
Тоби Магуайр назвал главный фильм в карьере,https://lenta.ru/news/2022/12/27/toby_film/,"Tue, 27 Dec 2022 17:44:00 +0300",Культура
